Region,Comuna,Codigo comuna,Fecha,Casos Diarios,Fallecidos Diarios,Muertes,Casos Acumulados
Antofagasta,Sierra Gorda,2103,2020-03-14,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-15,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-16,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-17,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-18,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-19,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-20,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-21,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-22,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-23,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-24,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-25,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-26,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-27,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-28,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-29,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-30,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-03-31,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-01,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-02,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-03,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-04,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-05,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-06,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-07,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-08,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-09,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-10,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-11,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-12,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-13,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-14,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-15,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-16,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-17,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-18,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-19,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-20,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-21,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-22,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-23,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-24,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-25,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-26,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-27,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-28,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-29,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-04-30,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-05-01,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-05-02,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-05-03,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-05-04,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-05-05,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-05-06,0,0,0,0
Antofagasta,Sierra Gorda,2103,2020-05-07,2,0,0,2
Antofagasta,Sierra Gorda,2103,2020-05-08,0,0,0,2
Antofagasta,Sierra Gorda,2103,2020-05-09,0,0,0,2
Antofagasta,Sierra Gorda,2103,2020-05-10,0,0,0,2
Antofagasta,Sierra Gorda,2103,2020-05-11,0,0,0,2
Antofagasta,Sierra Gorda,2103,2020-05-12,0,0,0,2
Antofagasta,Taltal,2104,2020-03-03,0,0,0,0
Antofagasta,Taltal,2104,2020-03-04,0,0,0,0
Antofagasta,Taltal,2104,2020-03-05,0,0,0,0
Antofagasta,Taltal,2104,2020-03-06,0,0,0,0
Antofagasta,Taltal,2104,2020-03-07,0,0,0,0
Antofagasta,Taltal,2104,2020-03-08,0,0,0,0
Antofagasta,Taltal,2104,2020-03-09,0,0,0,0
Antofagasta,Taltal,2104,2020-03-10,0,0,0,0
Antofagasta,Taltal,2104,2020-03-11,0,0,0,0
Antofagasta,Taltal,2104,2020-03-12,0,0,0,0
Antofagasta,Taltal,2104,2020-03-13,0,0,0,0
Antofagasta,Taltal,2104,2020-03-14,0,0,0,0
Antofagasta,Taltal,2104,2020-03-15,0,0,0,0
Antofagasta,Taltal,2104,2020-03-16,0,0,0,0
Antofagasta,Taltal,2104,2020-03-17,0,0,0,0
Antofagasta,Taltal,2104,2020-03-18,0,0,0,0
Antofagasta,Taltal,2104,2020-03-19,0,0,0,0
Antofagasta,Taltal,2104,2020-03-20,0,0,0,0
Antofagasta,Taltal,2104,2020-03-21,0,0,0,0
Antofagasta,Taltal,2104,2020-03-22,0,0,0,0
Antofagasta,Taltal,2104,2020-03-23,0,0,0,0
Antofagasta,Taltal,2104,2020-03-24,0,0,0,0
Antofagasta,Taltal,2104,2020-03-25,0,0,0,0
Antofagasta,Taltal,2104,2020-03-26,0,0,0,0
Antofagasta,Taltal,2104,2020-03-27,0,0,0,0
Antofagasta,Taltal,2104,2020-03-28,0,0,0,0
Antofagasta,Taltal,2104,2020-03-29,0,0,0,0
Antofagasta,Taltal,2104,2020-03-30,1,0,0,1
Antofagasta,Taltal,2104,2020-03-31,1,0,0,2
Antofagasta,Taltal,2104,2020-04-01,0,0,0,2
Antofagasta,Taltal,2104,2020-04-02,0,0,0,2
Antofagasta,Taltal,2104,2020-04-03,0,0,0,2
Antofagasta,Taltal,2104,2020-04-04,0,0,0,2
Antofagasta,Taltal,2104,2020-04-05,0,0,0,2
Antofagasta,Taltal,2104,2020-04-06,0,0,0,2
Antofagasta,Taltal,2104,2020-04-07,0,0,0,2
Antofagasta,Taltal,2104,2020-04-08,0,0,0,2
Antofagasta,Taltal,2104,2020-04-09,1,0,0,3
Antofagasta,Taltal,2104,2020-04-10,0,0,0,3
Antofagasta,Taltal,2104,2020-04-11,0,0,0,3
Antofagasta,Taltal,2104,2020-04-12,0,0,0,3
Antofagasta,Taltal,2104,2020-04-13,0,0,0,3
Antofagasta,Taltal,2104,2020-04-14,0,0,0,3
Antofagasta,Taltal,2104,2020-04-15,4,0,0,7
Antofagasta,Taltal,2104,2020-04-16,0,0,0,7
Antofagasta,Taltal,2104,2020-04-17,0,0,0,7
Antofagasta,Taltal,2104,2020-04-18,0,0,0,7
Antofagasta,Taltal,2104,2020-04-19,0,0,0,7
Antofagasta,Taltal,2104,2020-04-20,0,0,0,7
Antofagasta,Taltal,2104,2020-04-21,0,0,0,7
Antofagasta,Taltal,2104,2020-04-22,0,0,0,7
Antofagasta,Taltal,2104,2020-04-23,0,0,0,7
Antofagasta,Taltal,2104,2020-04-24,0,0,0,7
Antofagasta,Taltal,2104,2020-04-25,0,0,0,7
Antofagasta,Taltal,2104,2020-04-26,0,0,0,7
Antofagasta,Taltal,2104,2020-04-27,0,0,0,7
Antofagasta,Taltal,2104,2020-04-28,0,0,0,7
Antofagasta,Taltal,2104,2020-04-29,0,0,0,7
Antofagasta,Taltal,2104,2020-04-30,0,0,0,7
Antofagasta,Taltal,2104,2020-05-01,0,0,0,7
Antofagasta,Taltal,2104,2020-05-02,0,0,0,7
Antofagasta,Taltal,2104,2020-05-03,1,0,0,8
Antofagasta,Taltal,2104,2020-05-04,0,0,0,8
Antofagasta,Taltal,2104,2020-05-05,0,0,0,8
Antofagasta,Taltal,2104,2020-05-06,0,0,0,8
Antofagasta,Taltal,2104,2020-05-07,0,0,0,8
Antofagasta,Taltal,2104,2020-05-08,0,0,0,8
Antofagasta,Taltal,2104,2020-05-09,0,0,0,8
Antofagasta,Taltal,2104,2020-05-10,0,0,0,8
Antofagasta,Taltal,2104,2020-05-11,0,0,0,8
Antofagasta,Taltal,2104,2020-05-12,0,0,0,8
Antofagasta,Tocopilla,2301,2020-03-03,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-04,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-05,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-06,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-07,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-08,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-09,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-10,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-11,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-12,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-13,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-14,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-15,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-16,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-17,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-18,0,0,0,0
Antofagasta,Tocopilla,2301,2020-03-19,2,0,0,2
Antofagasta,Tocopilla,2301,2020-03-20,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-21,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-22,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-23,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-24,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-25,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-26,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-27,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-28,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-29,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-30,0,0,0,2
Antofagasta,Tocopilla,2301,2020-03-31,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-01,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-02,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-03,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-04,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-05,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-06,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-07,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-08,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-09,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-10,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-11,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-12,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-13,0,0,0,2
Antofagasta,Tocopilla,2301,2020-04-14,3,0,0,5
Antofagasta,Tocopilla,2301,2020-04-15,1,0,0,6
Antofagasta,Tocopilla,2301,2020-04-16,1,0,0,7
Antofagasta,Tocopilla,2301,2020-04-17,4,0,0,11
Antofagasta,Tocopilla,2301,2020-04-18,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-19,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-20,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-21,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-22,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-23,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-24,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-25,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-26,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-27,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-28,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-29,0,0,0,11
Antofagasta,Tocopilla,2301,2020-04-30,0,0,0,11
Antofagasta,Tocopilla,2301,2020-05-01,1,0,0,12
Antofagasta,Tocopilla,2301,2020-05-02,1,0,0,13
Antofagasta,Tocopilla,2301,2020-05-03,0,0,0,13
Antofagasta,Tocopilla,2301,2020-05-04,1,0,0,14
Antofagasta,Tocopilla,2301,2020-05-05,0,0,0,14
Antofagasta,Tocopilla,2301,2020-05-06,0,0,0,14
Antofagasta,Tocopilla,2301,2020-05-07,0,0,0,14
Antofagasta,Tocopilla,2301,2020-05-08,0,0,0,14
Antofagasta,Tocopilla,2301,2020-05-09,0,0,0,14
Antofagasta,Tocopilla,2301,2020-05-10,0,0,0,14
Antofagasta,Tocopilla,2301,2020-05-11,0,0,0,14
Antofagasta,Tocopilla,2301,2020-05-12,0,0,0,14
Arica y Parinacota,Arica,10101,2020-04-29,0,1,1,0
Arica y Parinacota,Arica,13123,2020-04-17,0,1,2,0
Arica y Parinacota,Arica,13123,2020-04-24,0,1,3,0
Arica y Parinacota,Arica,13132,2020-04-12,0,1,4,0
Arica y Parinacota,Arica,13301,2020-05-06,0,1,5,0
Arica y Parinacota,Arica,13301,2020-05-07,0,1,6,0
Arica y Parinacota,Arica,15101,2020-03-03,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-04,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-05,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-06,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-07,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-08,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-09,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-10,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-11,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-12,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-13,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-14,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-15,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-16,0,0,6,0
Arica y Parinacota,Arica,15101,2020-03-17,1,0,6,1
Arica y Parinacota,Arica,15101,2020-03-18,0,0,6,1
Arica y Parinacota,Arica,15101,2020-03-19,0,0,6,1
Arica y Parinacota,Arica,15101,2020-03-20,0,0,6,1
Arica y Parinacota,Arica,15101,2020-03-21,0,0,6,1
Arica y Parinacota,Arica,15101,2020-03-22,1,0,6,2
Arica y Parinacota,Arica,15101,2020-03-23,0,0,6,2
Arica y Parinacota,Arica,15101,2020-03-24,0,0,6,2
Arica y Parinacota,Arica,15101,2020-03-25,0,0,6,2
Arica y Parinacota,Arica,15101,2020-03-26,1,0,6,3
Arica y Parinacota,Arica,15101,2020-03-27,0,0,6,3
Arica y Parinacota,Arica,15101,2020-03-28,0,0,6,3
Arica y Parinacota,Arica,15101,2020-03-29,1,0,6,4
Arica y Parinacota,Arica,15101,2020-03-30,2,0,6,6
Arica y Parinacota,Arica,15101,2020-03-31,0,0,6,6
Arica y Parinacota,Arica,15101,2020-04-01,0,0,6,6
Arica y Parinacota,Arica,15101,2020-04-02,1,0,6,7
Arica y Parinacota,Arica,15101,2020-04-03,5,0,6,12
Arica y Parinacota,Arica,15101,2020-04-04,0,0,6,12
Arica y Parinacota,Arica,15101,2020-04-05,16,0,6,28
Arica y Parinacota,Arica,15101,2020-04-06,13,0,6,41
Arica y Parinacota,Arica,15101,2020-04-07,12,0,6,53
Arica y Parinacota,Arica,15101,2020-04-08,10,0,6,63
Arica y Parinacota,Arica,15101,2020-04-09,12,0,6,75
Arica y Parinacota,Arica,15101,2020-04-10,12,0,6,87
Arica y Parinacota,Arica,15101,2020-04-11,20,0,6,107
Arica y Parinacota,Arica,15101,2020-04-12,8,0,6,115
Arica y Parinacota,Arica,15101,2020-04-13,0,0,6,115
Arica y Parinacota,Arica,15101,2020-04-14,5,0,6,120
Arica y Parinacota,Arica,15101,2020-04-15,4,0,6,124
Arica y Parinacota,Arica,15101,2020-04-16,5,0,6,129
Arica y Parinacota,Arica,15101,2020-04-17,5,0,6,134
Arica y Parinacota,Arica,15101,2020-04-18,10,0,6,144
Arica y Parinacota,Arica,15101,2020-04-19,5,0,6,149
Arica y Parinacota,Arica,15101,2020-04-20,17,0,6,166
Arica y Parinacota,Arica,15101,2020-04-21,4,0,6,170
Arica y Parinacota,Arica,15101,2020-04-22,4,0,6,174
Arica y Parinacota,Arica,15101,2020-04-23,25,0,6,199
Arica y Parinacota,Arica,15101,2020-04-24,25,0,6,224
Arica y Parinacota,Arica,15101,2020-04-25,16,0,6,240
Arica y Parinacota,Arica,15101,2020-04-26,8,0,6,248
Arica y Parinacota,Arica,15101,2020-04-27,22,0,6,270
Arica y Parinacota,Arica,15101,2020-04-28,3,0,6,273
Arica y Parinacota,Arica,15101,2020-04-29,4,0,6,277
Arica y Parinacota,Arica,15101,2020-04-30,7,0,6,284
Arica y Parinacota,Arica,15101,2020-05-01,18,0,6,302
Arica y Parinacota,Arica,15101,2020-05-02,10,0,6,312
Arica y Parinacota,Arica,15101,2020-05-03,1,0,6,313
Arica y Parinacota,Arica,15101,2020-05-04,0,0,6,313
Arica y Parinacota,Arica,15101,2020-05-05,7,0,6,320
Arica y Parinacota,Arica,15101,2020-05-06,3,0,6,323
Arica y Parinacota,Arica,15101,2020-05-07,7,0,6,330
Arica y Parinacota,Arica,15101,2020-05-08,0,0,6,330
Arica y Parinacota,Arica,15101,2020-05-09,0,0,6,330
Arica y Parinacota,Arica,15101,2020-05-10,0,0,6,330
Arica y Parinacota,Arica,15101,2020-05-11,0,0,6,330
Arica y Parinacota,Arica,15101,2020-05-12,0,0,6,330
Atacama,Caldera,3102,2020-03-03,0,0,0,0
Atacama,Caldera,3102,2020-03-04,0,0,0,0
Atacama,Caldera,3102,2020-03-05,0,0,0,0
Atacama,Caldera,3102,2020-03-06,0,0,0,0
Atacama,Caldera,3102,2020-03-07,0,0,0,0
Atacama,Caldera,3102,2020-03-08,0,0,0,0
Atacama,Caldera,3102,2020-03-09,0,0,0,0
Atacama,Caldera,3102,2020-03-10,0,0,0,0
Atacama,Caldera,3102,2020-03-11,0,0,0,0
Atacama,Caldera,3102,2020-03-12,0,0,0,0
Atacama,Caldera,3102,2020-03-13,0,0,0,0
Atacama,Caldera,3102,2020-03-14,0,0,0,0
Atacama,Caldera,3102,2020-03-15,0,0,0,0
Atacama,Caldera,3102,2020-03-16,0,0,0,0
Atacama,Caldera,3102,2020-03-17,0,0,0,0
Atacama,Caldera,3102,2020-03-18,0,0,0,0
Atacama,Caldera,3102,2020-03-19,0,0,0,0
Atacama,Caldera,3102,2020-03-20,0,0,0,0
Atacama,Caldera,3102,2020-03-21,0,0,0,0
Atacama,Caldera,3102,2020-03-22,0,0,0,0
Atacama,Caldera,3102,2020-03-23,0,0,0,0
Atacama,Caldera,3102,2020-03-24,0,0,0,0
Atacama,Caldera,3102,2020-03-25,0,0,0,0
Atacama,Caldera,3102,2020-03-26,0,0,0,0
Atacama,Caldera,3102,2020-03-27,0,0,0,0
Atacama,Caldera,3102,2020-03-28,0,0,0,0
Atacama,Caldera,3102,2020-03-29,0,0,0,0
Atacama,Caldera,3102,2020-03-30,0,0,0,0
Atacama,Caldera,3102,2020-03-31,0,0,0,0
Atacama,Caldera,3102,2020-04-01,0,0,0,0
Atacama,Caldera,3102,2020-04-02,0,0,0,0
Atacama,Caldera,3102,2020-04-03,0,0,0,0
Atacama,Caldera,3102,2020-04-04,0,0,0,0
Atacama,Caldera,3102,2020-04-05,0,0,0,0
Atacama,Caldera,3102,2020-04-06,0,0,0,0
Atacama,Caldera,3102,2020-04-07,0,0,0,0
Atacama,Caldera,3102,2020-04-08,0,0,0,0
Atacama,Caldera,3102,2020-04-09,0,0,0,0
Atacama,Caldera,3102,2020-04-10,0,0,0,0
Atacama,Caldera,3102,2020-04-11,0,0,0,0
Atacama,Caldera,3102,2020-04-12,0,0,0,0
Atacama,Caldera,3102,2020-04-13,0,0,0,0
Atacama,Caldera,3102,2020-04-14,0,0,0,0
Atacama,Caldera,3102,2020-04-15,0,0,0,0
Atacama,Caldera,3102,2020-04-16,0,0,0,0
Atacama,Caldera,3102,2020-04-17,0,0,0,0
Atacama,Caldera,3102,2020-04-18,0,0,0,0
Atacama,Caldera,3102,2020-04-19,0,0,0,0
Atacama,Caldera,3102,2020-04-20,0,0,0,0
Atacama,Caldera,3102,2020-04-21,0,0,0,0
Atacama,Caldera,3102,2020-04-22,0,0,0,0
Atacama,Caldera,3102,2020-04-23,0,0,0,0
Atacama,Caldera,3102,2020-04-24,0,0,0,0
Atacama,Caldera,3102,2020-04-25,0,0,0,0
Atacama,Caldera,3102,2020-04-26,0,0,0,0
Atacama,Caldera,3102,2020-04-27,0,0,0,0
Atacama,Caldera,3102,2020-04-28,0,0,0,0
Atacama,Caldera,3102,2020-04-29,0,0,0,0
Atacama,Caldera,3102,2020-04-30,0,0,0,0
Atacama,Caldera,3102,2020-05-01,0,0,0,0
Atacama,Caldera,3102,2020-05-02,0,0,0,0
Atacama,Caldera,3102,2020-05-03,1,0,0,1
Atacama,Caldera,3102,2020-05-04,0,0,0,1
Atacama,Caldera,3102,2020-05-05,0,0,0,1
Atacama,Caldera,3102,2020-05-06,0,0,0,1
Atacama,Caldera,3102,2020-05-07,0,0,0,1
Atacama,Caldera,3102,2020-05-08,0,0,0,1
Atacama,Caldera,3102,2020-05-09,0,0,0,1
Atacama,Caldera,3102,2020-05-10,0,0,0,1
Atacama,Caldera,3102,2020-05-11,0,0,0,1
Atacama,Caldera,3102,2020-05-12,0,0,0,1
Atacama,Copiapó,3101,2020-03-03,0,0,0,0
Atacama,Copiapó,3101,2020-03-04,0,0,0,0
Atacama,Copiapó,3101,2020-03-05,0,0,0,0
Atacama,Copiapó,3101,2020-03-06,0,0,0,0
Atacama,Copiapó,3101,2020-03-07,0,0,0,0
Atacama,Copiapó,3101,2020-03-08,0,0,0,0
Atacama,Copiapó,3101,2020-03-09,0,0,0,0
Atacama,Copiapó,3101,2020-03-10,0,0,0,0
Atacama,Copiapó,3101,2020-03-11,0,0,0,0
Atacama,Copiapó,3101,2020-03-12,0,0,0,0
Atacama,Copiapó,3101,2020-03-13,0,0,0,0
Atacama,Copiapó,3101,2020-03-14,1,0,0,1
Atacama,Copiapó,3101,2020-03-15,0,0,0,1
Atacama,Copiapó,3101,2020-03-16,0,0,0,1
Atacama,Copiapó,3101,2020-03-17,0,0,0,1
Atacama,Copiapó,3101,2020-03-18,0,0,0,1
Atacama,Copiapó,3101,2020-03-19,0,0,0,1
Atacama,Copiapó,3101,2020-03-20,0,0,0,1
Atacama,Copiapó,3101,2020-03-21,0,0,0,1
Atacama,Copiapó,3101,2020-03-22,0,0,0,1
Atacama,Copiapó,3101,2020-03-23,0,0,0,1
Atacama,Copiapó,3101,2020-03-24,0,0,0,1
Atacama,Copiapó,3101,2020-03-25,0,0,0,1
Atacama,Copiapó,3101,2020-03-26,0,0,0,1
Atacama,Copiapó,3101,2020-03-27,0,0,0,1
Atacama,Copiapó,3101,2020-03-28,0,0,0,1
Atacama,Copiapó,3101,2020-03-29,0,0,0,1
Atacama,Copiapó,3101,2020-03-30,2,0,0,3
Atacama,Copiapó,3101,2020-03-31,0,0,0,3
Atacama,Copiapó,3101,2020-04-01,1,0,0,4
Atacama,Copiapó,3101,2020-04-02,0,0,0,4
Atacama,Copiapó,3101,2020-04-03,2,0,0,6
Atacama,Copiapó,3101,2020-04-04,0,0,0,6
Atacama,Copiapó,3101,2020-04-05,0,0,0,6
Atacama,Copiapó,3101,2020-04-06,0,0,0,6
Atacama,Copiapó,3101,2020-04-07,1,0,0,7
Atacama,Copiapó,3101,2020-04-08,0,0,0,7
Atacama,Copiapó,3101,2020-04-09,0,0,0,7
Atacama,Copiapó,3101,2020-04-10,1,0,0,8
Atacama,Copiapó,3101,2020-04-11,0,0,0,8
Atacama,Copiapó,3101,2020-04-12,0,0,0,8
Atacama,Copiapó,3101,2020-04-13,0,0,0,8
Atacama,Copiapó,3101,2020-04-14,0,0,0,8
Atacama,Copiapó,3101,2020-04-15,0,0,0,8
Atacama,Copiapó,3101,2020-04-16,0,0,0,8
Atacama,Copiapó,3101,2020-04-17,0,0,0,8
Atacama,Copiapó,3101,2020-04-18,0,0,0,8
Atacama,Copiapó,3101,2020-04-19,0,0,0,8
Atacama,Copiapó,3101,2020-04-20,0,0,0,8
Atacama,Copiapó,3101,2020-04-21,0,0,0,8
Atacama,Copiapó,3101,2020-04-22,0,0,0,8
Atacama,Copiapó,3101,2020-04-23,0,0,0,8
Atacama,Copiapó,3101,2020-04-24,0,0,0,8
Atacama,Copiapó,3101,2020-04-25,0,0,0,8
Atacama,Copiapó,3101,2020-04-26,0,0,0,8
Atacama,Copiapó,3101,2020-04-27,0,0,0,8
Atacama,Copiapó,3101,2020-04-28,0,0,0,8
Atacama,Copiapó,3101,2020-04-29,6,0,0,14
Atacama,Copiapó,3101,2020-04-30,1,0,0,15
Atacama,Copiapó,3101,2020-05-01,0,0,0,15
Atacama,Copiapó,3101,2020-05-02,10,0,0,25
Atacama,Copiapó,3101,2020-05-03,5,0,0,30
Atacama,Copiapó,3101,2020-05-04,0,0,0,30
Atacama,Copiapó,3101,2020-05-05,7,0,0,37
Atacama,Copiapó,3101,2020-05-06,2,0,0,39
Atacama,Copiapó,3101,2020-05-07,4,0,0,43
Atacama,Copiapó,3101,2020-05-08,0,0,0,43
Atacama,Copiapó,3101,2020-05-09,0,0,0,43
Atacama,Copiapó,3101,2020-05-10,0,0,0,43
Atacama,Copiapó,3101,2020-05-11,0,0,0,43
Atacama,Copiapó,3101,2020-05-12,0,0,0,43
Atacama,Diego de Almagro,3202,2020-03-03,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-04,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-05,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-06,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-07,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-08,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-09,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-10,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-11,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-12,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-13,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-14,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-15,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-16,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-17,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-18,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-19,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-20,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-21,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-22,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-23,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-24,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-25,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-26,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-27,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-28,0,0,0,0
Atacama,Diego de Almagro,3202,2020-03-29,1,0,0,1
Atacama,Diego de Almagro,3202,2020-03-30,0,0,0,1
Atacama,Diego de Almagro,3202,2020-03-31,0,0,0,1
Atacama,Diego de Almagro,3202,2020-04-01,0,0,0,1
Atacama,Diego de Almagro,3202,2020-04-02,0,0,0,1
